NOME;ANO;INSTITUICAO_ENSINO_ALUNO;FASE;TURMA;IDADE_ALUNO;GÊNERO;PEDRA;INDE;IAA;IEG;IPS;IPP;IDA;IPV;IAN
Aluno-484;2024;Escola Pública;3;A;13;Masculino;Quartzo;3,835477657;8,3;3,9;2,5;3,4;0;3,1;10
Aluno-496;2024;Escola Privada;3;A;13;Masculino;Ágata;6,726607508;10;5,3;6,3;6,7;5,7;6,2;10
Aluno-1516;2024;Escola Privada;3;A;13;Feminino;Ametista;7,217066033;9,6;5,4;9,4;8;4,7;7,5;10
Aluno-1143;2024;Escola Pública;3;A;16;Feminino;Quartzo;5,881225668;9,6;5,2;9,4;7;3,2;6,8;2,5
Aluno-1517;2024;Escola Pública;3;A;15;Masculino;Ágata;6,240744444;9,2;4,3;9,4;7,5;4,7;6,7;5
Aluno-1518;2024;Escola Pública;3;A;15;Feminino;Quartzo;5,721382143;7,1;5,7;9,4;7,7;1,8;6,6;5
Aluno-227;2024;Escola Pública;3;A;13;Masculino;Topázio;8,074015455;9,6;8,1;9,4;7,5;6,5;7,5;10
Aluno-487;2024;Escola Privada;3;A;12;Feminino;Topázio;9,417137302;9,2;9,4;9,4;9,1;9,7;9,2;10
Aluno-1076;2024;Escola Pública;3;A;13;Feminino;Ametista;7,479598365;8,3;7,8;8,1;7;6,3;6,5;10
Aluno-1084;2024;Escola Pública;3;A;12;Feminino;Ágata;6,907110965;8,8;7,7;5,6;7;3,7;7,5;10
Aluno-1519;2024;Bolsista Universitário e Outros;3;A;15;Masculino;Ametista;7,210222118;9,6;5,6;8,8;8;4,8;7,5;10
Aluno-490;2024;Escola Privada;3;A;12;Feminino;Ametista;7,36808429;9,2;5,5;8,8;7,8;6,2;7,3;10
Aluno-346;2024;Escola Pública;3;A;12;Masculino;Ametista;7,761749603;10;9,1;2,5;8;6,2;8,3;10
Aluno-546;2024;Escola Pública;3;B;13;Feminino;Quartzo;5,70242601;5,8;3,8;8,1;5,2;4,7;5,5;10
Aluno-1087;2024;Escola Pública;3;B;13;Feminino;Ágata;6,913936532;7,9;8,4;8,8;7,2;2,7;6,6;10
Aluno-493;2024;Escola Pública;3;B;11;Feminino;Ametista;7,464325;10;8,9;10;7;3,2;6,7;10
Aluno-1520;2024;Escola Pública;3;B;14;Feminino;Ametista;7,002646212;8,3;9,1;8,8;7,7;3,8;7,3;5
Aluno-1072;2024;Escola Pública;3;B;12;Masculino;Ametista;7,815385675;8,8;5,6;8,8;8;8,2;7,5;10
Aluno-1521;2024;Escola Pública;3;B;14;Feminino;Quartzo;5,065788844;7,5;6,2;2,5;6,1;3,2;5,5;5
Aluno-536;2024;Escola Pública;3;B;11;Feminino;Ametista;7,770468182;8,3;9,1;8,1;7,2;5,5;7,4;10
Aluno-1079;2024;Escola Pública;3;B;13;Masculino;Quartzo;5,42534133;7,5;4,5;2,5;4,2;6,3;4,2;10
Aluno-331;2024;Escola Pública;3;B;14;Feminino;Ágata;6,231045707;8,8;7,7;8,8;6,1;3,5;5,6;5
Aluno-1522;2024;Escola Pública;3;B;13;Masculino;Topázio;8,3261;8,8;10;9,4;6,9;7;7,1;10
Aluno-1096;2024;Escola Pública;3;B;11;Feminino;Topázio;9,189883333;9,2;9,9;8,8;9,1;8,5;9,1;10
Aluno-513;2024;Escola Privada;3;B;11;Masculino;Topázio;8,72863254;10;8,8;8,1;9,1;7,7;8,5;10
Aluno-531;2024;Escola Pública;3;B;12;Masculino;Ametista;7,912792647;9,2;9,8;4,4;8;6,7;7,3;10
Aluno-1523;2024;Escola Pública;3;B;11;Masculino;Topázio;8,67371279;6,7;9,3;8,8;8,9;8,2;8,8;10
Aluno-1524;2024;Escola Pública;3;B;14;Feminino;Quartzo;5,547380556;7,9;2,8;7,5;7,7;4;6,9;5
Aluno-1147;2024;Escola Pública;3;B;15;Feminino;Quartzo;5,833118519;8,8;6,1;8,8;6,3;3,2;5,5;5
Aluno-479;2024;Escola Privada;3;C;12;Masculino;Topázio;8,901966667;9,2;9,9;2,5;9,4;9,7;9,5;10
Aluno-517;2024;Escola Pública;3;C;14;Feminino;Quartzo;5,880466583;7,5;5,3;2,5;6;5;6,1;10
Aluno-325;2024;Escola Pública;3;C;12;Masculino;Topázio;8,385133333;9,2;9,9;7,5;8,3;7;7,6;10
Aluno-1525;2024;Escola Pública;3;C;13;Masculino;Ametista;7,778263492;7,9;8,3;5,6;8,5;7;7,6;10
Aluno-518;2024;Escola Pública;3;C;12;Masculino;Ágata;6,346748371;8,3;6,8;2,5;7,1;4;6,9;10
Aluno-1146;2024;Escola Pública;3;C;15;Feminino;Quartzo;5,393308605;10;5;6,9;6,3;2;5,9;5
Aluno-530;2024;Escola Pública;3;C;12;Masculino;Ametista;7,214534419;8,8;6,5;9,4;7,1;4,5;7,5;10
Aluno-524;2024;Escola Pública;3;C;13;Masculino;Ametista;7,026322556;7,1;5,1;2,5;8,3;8,7;7,4;10
Aluno-578;2024;Escola Privada;3;C;12;Masculino;Topázio;9,0662;10;10;2,5;9,6;9,8;9,5;10
Aluno-526;2024;Escola Pública;3;C;14;Masculino;Ametista;7,843157895;9,6;9,4;8,1;7,3;7,3;7,5;5
Aluno-528;2024;Escola Pública;3;C;13;Masculino;Ametista;7,276330075;9,2;5,8;7,5;7,3;6,7;6,9;10
Aluno-516;2024;Escola Privada;3;C;11;Masculino;Topázio;8,384033333;10;10;2,5;8,5;8,8;7,6;10
Aluno-534;2024;Escola Pública;3;C;14;Masculino;Ametista;7,088855054;9,6;6;7,5;7,5;5;7,1;10
Aluno-1097;2024;Escola Pública;3;C;15;Masculino;Quartzo;5,475324896;10;4,8;6,3;6;3;5,9;5
Aluno-360;2024;Escola Pública;3;C;14;Feminino;Ágata;6,293175689;8,3;5,6;5;7,7;5,8;7;5
Aluno-1526;2024;Escola Pública;3;D;13;Feminino;Ametista;7,9798;9,2;10;8,8;8,1;3,8;8,1;10
Aluno-1077;2024;Escola Pública;3;D;12;Masculino;Quartzo;5,543865741;0;7,7;6,9;6,4;2;6,4;10
Aluno-508;2024;Escola Pública;3;D;12;Masculino;Ágata;6,771708626;7,1;5,6;7,5;7,7;4,7;7,5;10
Aluno-363;2024;Escola Privada;3;D;14;Masculino;Ametista;7,617803571;9,6;9,5;5,6;7,3;5,3;7;10
Aluno-340;2024;Escola Pública;3;D;13;Masculino;Ágata;6,715437329;7,9;6,6;7,5;6,6;5,2;5,8;10
Aluno-1527;2024;Escola Pública;3;D;13;Masculino;Topázio;8,631675;9,2;10;7,5;8;8;7,8;10
Aluno-509;2024;Escola Pública;3;D;13;Feminino;Ágata;6,918152273;9,2;6,4;2,5;8,3;6;7,2;10
Aluno-500;2024;Escola Privada;3;D;12;Feminino;Topázio;8,077708333;9,6;10;2,5;8,6;6,7;8,4;10
Aluno-1528;2024;Escola Pública;3;D;13;Masculino;Ametista;7,622584091;9,2;7,8;7,5;8;5,7;7,3;10
Aluno-1089;2024;Escola Pública;3;D;12;Feminino;Ametista;7,622153175;9,2;7;8,1;7,2;6,8;7;10
Aluno-1090;2024;Escola Pública;3;D;14;Masculino;Ametista;7,765283138;9,6;7,6;7,5;7,8;6,3;7,4;10
Aluno-503;2024;Escola Pública;3;D;12;Masculino;Topázio;8,547495614;9,6;9,8;7,5;7,8;7,7;7,8;10
Aluno-1093;2024;Escola Pública;3;D;12;Masculino;Topázio;8,507902778;7,5;7,7;8,1;8,9;8,7;8,9;10
Aluno-1094;2024;Escola Pública;3;D;12;Feminino;Topázio;8,016478571;9,2;9,5;2,5;8,4;7,3;8,2;10
Aluno-1095;2024;Escola Pública;3;D;14;Masculino;Ágata;6,108547515;7,5;7,8;7,5;5,5;2,3;5,1;10
Aluno-1098;2024;Escola Pública;3;D;14;Feminino;Ágata;6,574456251;8,8;5,8;7,5;7,3;3,5;6,7;10
Aluno-1106;2024;Escola Pública;3;F;13;Masculino;Quartzo;5,936272086;8,3;5,4;7,5;7,7;0;7,5;10
Aluno-568;2024;Escola Pública;3;F;16;Masculino;Quartzo;5,545864286;7,9;3,3;8,1;6,6;5,2;5,5;5
Aluno-558;2024;Escola Pública;3;F;16;Masculino;Quartzo;5,048054503;9,2;3,8;8,1;6,1;3;4,3;5
Aluno-559;2024;Escola Pública;3;F;13;Masculino;Ágata;6,158158974;10;5,7;8,1;6,3;3,2;4,7;10
Aluno-1529;2024;Escola Pública;3;F;14;Feminino;Ágata;6,710079487;6,7;7,4;7,5;8,1;5,5;7;5
Aluno-1111;2024;Escola Pública;3;F;12;Feminino;Ágata;6,116032816;6,2;4,6;7,5;6,6;5;5,8;10
Aluno-1108;2024;Escola Pública;3;F;13;Masculino;Ágata;6,01721501;9,2;3,8;8,1;7,2;3,7;5,4;10
Aluno-542;2024;Escola Pública;3;F;13;Feminino;Ágata;6,720564959;8,8;6,5;8,1;7;3,9;6,2;10
Aluno-543;2024;Escola Pública;3;F;12;Feminino;Topázio;8,046787112;8,8;9,6;2,5;8,9;6,8;8,7;10
Aluno-1530;2024;Escola Pública;3;F;13;Masculino;Quartzo;4,639153571;0;2,5;8,1;7;2,8;5,3;10
Aluno-555;2024;Escola Pública;3;F;14;Masculino;Quartzo;5,111470186;10;2,8;6,9;5;4,3;5;5
Aluno-1531;2024;Escola Pública;3;F;14;Masculino;Ametista;7,049179013;8,8;8;7,5;7,3;5,8;7,1;5
Aluno-1099;2024;Escola Pública;3;G;14;Feminino;Ametista;7,332483333;8,3;8,1;10;7,8;3,8;6,6;10
Aluno-1154;2024;Escola Pública;3;G;14;Masculino;Ametista;7,566075;7,9;9,2;7,5;7,3;8;6,7;5
Aluno-1100;2024;Escola Pública;3;G;12;Masculino;Ágata;6,649708333;7,5;7,1;7,5;6,7;4,7;5,6;10
Aluno-381;2024;Escola Pública;3;G;15;Masculino;Quartzo;5,940775;8,3;6,1;7,5;6,7;3,7;6,1;5
Aluno-364;2024;Escola Pública;3;G;13;Masculino;Topázio;8,269703758;8,8;9,5;7,5;8;7,5;7,2;10
Aluno-539;2024;Escola Privada;3;G;13;Feminino;Topázio;8,465533333;10;9,2;7,5;8,8;5,8;9,1;10
Aluno-573;2024;Escola Pública;3;G;13;Masculino;Ametista;7,83905;9,2;9,5;8,8;7,8;5;6,8;10
Aluno-1107;2024;Escola Pública;3;G;13;Feminino;Quartzo;5,9731;8,8;6,2;2,5;7,5;2,5;6,8;10
Aluno-368;2024;Escola Pública;3;G;15;Masculino;Ágata;6,782158333;7,9;6,2;7,5;7,7;7;6,7;5
Aluno-387;2024;Escola Pública;3;G;15;Masculino;Ágata;6,1255;7,5;7,2;7,5;6,3;4,3;6;5
Aluno-556;2024;Escola Pública;3;G;13;Feminino;Quartzo;5,833377381;7,1;6,2;2,5;6,4;3,8;6,2;10
Aluno-389;2024;Escola Pública;3;G;13;Masculino;Ametista;7,207955128;9,6;6,7;8,8;6,6;5,2;6,7;10
Aluno-390;2024;Escola Pública;3;G;13;Feminino;Ágata;6,547223684;7,5;6,1;8,8;6,6;4,2;6,1;10
Aluno-376;2024;Escola Pública;3;G;14;Feminino;Quartzo;5,896573589;10;8,3;2,5;6,6;2,8;6,3;5
Aluno-584;2024;Escola Pública;3;G;12;Feminino;Ágata;6,752914394;8,8;5,6;8,8;7,3;4,3;6,4;10
Aluno-535;2024;Escola Pública;3;H;12;Feminino;Ametista;7,659555952;9,2;7,2;8,1;8;6;7,5;10
Aluno-547;2024;Escola Pública;3;H;13;Feminino;Ametista;7,210290672;8,8;7;8,1;5,6;6,8;5,9;10
Aluno-557;2024;Escola Privada;3;H;12;Masculino;Topázio;9,350986466;10;8,8;7,5;10;9,7;9,6;10
Aluno-548;2024;Escola Pública;3;H;13;Masculino;Ametista;7,240168803;9,2;7,6;7,5;5,9;6,7;5,6;10
Aluno-1102;2024;Escola Pública;3;H;12;Masculino;Topázio;8,440611905;8,8;9,4;8,1;5,9;9,3;7,1;10
Aluno-1532;2024;Escola Pública;3;H;15;Masculino;Quartzo;4,548544781;0;3,9;7,5;7,5;2;6,8;5
Aluno-538;2024;Escola Pública;3;H;14;Masculino;Ágata;6,514094017;8,8;7,7;7,5;5,6;6,2;5,3;5
Aluno-365;2024;Escola Pública;3;H;11;Feminino;Topázio;8,526983333;9,6;10;7,5;8,4;6,7;8,2;10
Aluno-563;2024;Escola Pública;3;H;12;Feminino;Topázio;8,595447619;9,2;9,5;8,1;8,1;8,3;7,5;10
Aluno-1157;2024;Escola Pública;3;H;15;Masculino;Ametista;7,916082937;9,6;9,1;7,5;8;7;8,5;5
Aluno-258;2024;Escola Pública;3;H;13;Feminino;Ágata;6,429063889;7,1;6,9;7,5;7,3;2,5;6,7;10
Aluno-369;2024;Escola Pública;3;H;13;Masculino;Quartzo;5,667282265;8,8;4,9;7,5;6,4;1,7;5,4;10
Aluno-375;2024;Escola Pública;3;H;13;Masculino;Ametista;7,970034615;9,6;9,4;7,5;7,2;6,8;6,4;10
Aluno-1533;2024;Escola Pública;3;I;14;Feminino;Topázio;9,089828986;9,2;9,7;8,1;8,5;9,5;8,3;10
Aluno-1534;2024;Escola Pública;3;I;13;Feminino;Ametista;7,188366667;7,9;9,7;8,1;8;1,2;8,1;10
Aluno-1160;2024;Escola Pública;3;I;14;Masculino;Ágata;6,274190982;8,8;8,2;7,5;6,3;3,2;6,2;5
Aluno-562;2024;Escola Pública;3;I;13;Feminino;Topázio;8,392733333;8,3;9,8;8,1;7,6;7,8;7,3;10
Aluno-1112;2024;Escola Pública;3;I;13;Masculino;Ágata;6,856082394;9,6;9;8,1;5,4;4;4,7;10
Aluno-1535;2024;Escola Pública;3;I;13;Feminino;Ametista;7,10939097;8,8;5,1;7,5;7,1;5,8;7,9;10
Aluno-1536;2024;Escola Pública;3;I;15;Feminino;Ametista;7,653744444;9,2;8,7;8,1;7,9;7;7,5;5
Aluno-357;2024;Escola Pública;3;I;14;Masculino;Ametista;7,731569404;8,8;9;8,1;7,9;7,7;7,1;5
Aluno-583;2024;Escola Pública;3;I;14;Feminino;Ametista;7,447591036;7,9;8,9;8,1;6,9;5;6,9;10
Aluno-1537;2024;Escola Pública;3;I;14;Feminino;Topázio;8,176263231;9,2;8,3;8,1;8,1;8,7;8,7;5
Aluno-599;2024;Escola Pública;3;K;12;Masculino;Topázio;8,356935294;10;8,6;9,4;7,1;7,7;7,3;10
Aluno-651;2024;Escola Pública;3;K;12;Feminino;Topázio;8,6893;9,2;10;7,5;8,5;7,5;8,3;10
Aluno-1131;2024;Escola Privada;3;K;13;Feminino;Topázio;8,288955556;8,3;9,3;6,3;7,3;8,3;7,9;10
Aluno-403;2024;Escola Pública;3;K;14;Masculino;Topázio;8,008488889;8,8;7,4;7,5;8,5;7,7;7,6;10
Aluno-1538;2024;Escola Pública;3;K;13;Masculino;Ametista;7,96317037;9,2;7,9;8,1;7,9;7,2;7,1;10
Aluno-469;2024;Escola Pública;3;K;13;Feminino;Ametista;7,684639869;9,2;9,5;7,5;7,3;5;6,9;10
Aluno-1121;2024;Escola Pública;3;K;12;Masculino;Topázio;8,407166667;9,6;10;7,5;7,1;6,7;8,3;10
Aluno-1122;2024;Escola Pública;3;K;12;Masculino;Ametista;7,817322222;8,8;9,9;7,5;7,1;5,3;7,2;10
Aluno-422;2024;Escola Pública;3;K;14;Masculino;Quartzo;5,544981481;7,5;6,2;7,5;6,5;2,8;5,5;5
Aluno-1117;2024;Escola Pública;3;K;12;Feminino;Ametista;7,601562963;8,8;8,3;7,5;8,1;5,7;6,8;10
Aluno-1539;2024;Escola Pública;3;K;13;Feminino;Ametista;7,709588889;6,7;9;6,9;7,7;6,8;7,1;10
Aluno-618;2024;Escola Pública;3;K;15;Masculino;Ágata;6,718348148;10;8,3;6,9;6,7;4,2;6,8;5
Aluno-669;2024;Escola Pública;3;K;12;Masculino;Ágata;6,64387037;7,5;4,9;7,5;7,3;5,3;6,9;10
Aluno-408;2024;Escola Pública;3;K;14;Feminino;Ágata;6,52762963;7,5;5;7,5;7,1;4,8;6,8;10
Aluno-610;2024;Escola Pública;3;K;11;Feminino;Ametista;7,894888889;9,6;9,7;3,8;6,9;6,3;8,3;10
Aluno-409;2024;Escola Pública;3;K;13;Feminino;Topázio;8,225462963;9,6;9,2;7,5;7,9;7,2;7,2;10
Aluno-464;2024;Escola Pública;3;L;15;Feminino;Ágata;6,872009064;9,2;7,9;8,8;7,2;4,3;7,1;5
Aluno-1165;2024;Escola Pública;3;L;13;Feminino;Ametista;7,908044272;8,8;6,8;8,1;6,9;8;7,8;10
Aluno-466;2024;Escola Pública;3;L;15;Masculino;Ágata;6,778749123;8,8;7,2;8,8;7,5;4;7,7;5
Aluno-414;2024;Escola Pública;3;L;14;Feminino;Ametista;7,187625926;7,9;8,4;7,5;6,3;6;5,7;10
Aluno-401;2024;Escola Pública;3;L;14;Feminino;Ágata;6,728911404;6,7;6,8;6,9;6,6;4,8;6,9;10
Aluno-1141;2024;Escola Pública;3;L;13;Feminino;Ágata;6,793890867;9,6;6,2;7,5;6,6;4,2;6,8;10
Aluno-592;2024;Escola Privada;3;L;12;Feminino;Ametista;7,121622214;7,9;6,1;2,5;7,7;7,8;7,6;10
Aluno-474;2024;Escola Pública;3;L;15;Masculino;Ágata;6,024753704;9,2;5,8;7,5;7,2;3;6,9;5
Aluno-602;2024;Escola Pública;3;L;13;Masculino;Topázio;8,647409314;9,6;9,7;7,5;8,3;7,3;8,5;10
Aluno-666;2024;Escola Pública;3;L;12;Masculino;Topázio;8,185838803;10;7,9;7,5;7,5;7,2;8,4;10
Aluno-604;2024;Escola Pública;3;L;12;Feminino;Ametista;7,429623555;8,3;7,5;8,1;6,4;7;6,2;10
Aluno-476;2024;Escola Pública;3;L;14;Feminino;Ágata;6,735998246;7,9;6,6;7,5;6,3;4,5;6,7;10
Aluno-423;2024;Escola Pública;3;L;14;Feminino;Ágata;6,616193705;5,8;6,5;8,1;6,9;4,3;6,8;10
Aluno-631;2024;Escola Pública;3;L;14;Masculino;Ágata;6,79567342;8,3;7,2;8,8;5,6;4,2;6,2;10
Aluno-658;2024;Escola Pública;3;M;12;Feminino;Ametista;7,507033333;8,8;10;8,1;7,4;3,7;6,7;10
Aluno-1540;2024;Escola Pública;3;M;14;Feminino;Quartzo;5,696233333;8,3;5;7,5;7,1;2,7;6,8;5
Aluno-1541;2024;Escola Pública;3;M;13;Masculino;Topázio;8,337;9,2;8,6;6,9;8,3;8,2;7,7;10
Aluno-1114;2024;Escola Pública;3;M;12;Feminino;Ametista;7,437466667;8,8;9,5;2,5;8,4;5;7,8;10
Aluno-662;2024;Escola Pública;3;M;13;Feminino;Ametista;7,107477855;7,9;7,6;7,5;7,6;4,2;7,2;10
Aluno-760;2024;Escola Pública;3;M;13;Masculino;Ágata;6,942581818;9,2;7,1;7,5;6,3;5;6,2;10
Aluno-1542;2024;Escola Pública;3;M;16;Feminino;Ágata;6,088607992;7,5;6,3;8,1;7,4;3,2;7;5
Aluno-404;2024;Escola Pública;3;M;14;Feminino;Ágata;6,624588235;8,3;6,3;2,5;7,5;5,7;7;10
Aluno-1119;2024;Escola Pública;3;M;14;Feminino;Ametista;7,388266667;9,6;8,7;7,5;7,6;5,7;7,7;5
Aluno-1116;2024;Escola Pública;3;M;15;Masculino;Quartzo;3,789477778;0;3,4;6,3;5,1;2,3;5,1;5
Aluno-667;2024;Escola Pública;3;M;13;Masculino;Ametista;7,177130604;9,2;7;7,5;7,8;4,7;7;10
Aluno-605;2024;Escola Pública;3;M;13;Feminino;Ágata;6,017522222;7,5;6,2;6,9;7;2,7;5,5;10
Aluno-1543;2024;Escola Pública;3;M;14;Masculino;Ágata;6,754584615;7,5;8,1;7,5;7,3;5;7,1;5
Aluno-1118;2024;Escola Pública;3;M;14;Feminino;Ametista;7,030554592;7,1;7,8;9,4;6,8;3,8;6,9;10
Aluno-1544;2024;Escola Pública;3;M;14;Feminino;Ágata;6,905568627;8,3;8,7;6,9;6,6;5,8;6,6;5
Aluno-1545;2024;Escola Pública;3;N;12;Feminino;Ametista;7,296598576;7,5;6,2;8,1;6,3;8,2;6,2;10
Aluno-1127;2024;Escola Pública;3;N;12;Feminino;Topázio;8,180966667;9,2;10;7,5;8,1;5,8;7,7;10
Aluno-1129;2024;Escola Pública;3;N;12;Masculino;Ametista;7,360417647;9,2;7,1;8,1;6,9;6,8;5,7;10
Aluno-1546;2024;Escola Pública;3;N;14;Masculino;Ágata;6,900662108;8,3;6,4;8,8;7,5;4,7;6,2;10
Aluno-1130;2024;Escola Pública;3;N;12;Masculino;Ágata;6,563952941;8,8;6,3;8,1;6,9;4,3;5,3;10
Aluno-1168;2024;Escola Pública;3;N;14;Feminino;Ágata;6,864053922;9,6;7,7;7,5;7,2;5,7;6,3;5
Aluno-613;2024;Escola Pública;3;N;15;Masculino;Ametista;7,4019;8,3;9,6;7,5;6,9;7,3;6,3;5
Aluno-433;2024;Escola Pública;3;N;14;Masculino;Ametista;7,218157143;7,9;8,4;8,1;6,9;4,8;6,4;10
Aluno-1547;2024;Escola Pública;3;N;14;Feminino;Ágata;6,748480627;7,9;6,5;8,1;7,5;6,7;6,3;5
Aluno-1548;2024;Escola Pública;3;N;13;Feminino;Ágata;6,482499715;8,3;5,2;7,5;7,5;4,8;5,7;10
Aluno-304;2024;Escola Pública;3;N;16;Masculino;Ágata;6,852411485;10;7,8;7,5;6,9;7,2;5,8;2,5
Aluno-1549;2024;Escola Pública;3;N;15;Masculino;Ágata;6,5148622;9,6;7,4;7,5;7,2;4,2;6,3;5
Aluno-632;2024;Escola Pública;3;P;12;Feminino;Ametista;7,515491249;7,9;9;6,9;8,3;4,2;7,9;10
Aluno-633;2024;Escola Pública;3;P;13;Feminino;Quartzo;5,228470175;4,6;4,7;2,5;6,9;3,3;6,1;10
Aluno-1137;2024;Escola Pública;3;P;11;Feminino;Ametista;7,183752652;8,3;7,6;8,1;8,3;3,5;7,5;10
Aluno-646;2024;Escola Pública;3;P;14;Masculino;Ametista;7,715491667;10;9,3;7,5;8,3;6,2;7,7;5
Aluno-1550;2024;Escola Pública;3;P;15;Masculino;Ágata;6,064236111;9,6;5,2;7,5;7;4,3;6,2;5
Aluno-1139;2024;Escola Pública;3;P;12;Masculino;Ágata;6,906276358;8,3;6,2;7,5;7,5;4,7;7;10
Aluno-444;2024;Escola Pública;3;P;14;Masculino;Quartzo;5,410188638;8,3;6,4;2,5;6,3;3,7;6;5
Aluno-445;2024;Escola Pública;3;P;14;Masculino;Ametista;7,341624603;7,9;8,7;7,5;7,8;4;7,4;10
Aluno-639;2024;Escola Pública;3;P;12;Feminino;Quartzo;5,769380764;7,9;5,3;2,5;6,7;3,8;6,2;10
Aluno-1142;2024;Escola Pública;3;P;12;Feminino;Topázio;8,390566667;8,3;9,1;7,5;8,1;8,5;7,3;10
Aluno-1551;2024;Escola Pública;3;P;15;Masculino;Quartzo;5,971708754;9,6;4,8;7,5;7,5;3,5;6,8;5
Aluno-458;2024;Escola Pública;3;P;15;Masculino;Quartzo;5,680161508;8,8;3,7;6,9;7;4;6,8;5
Aluno-1552;2024;Escola Pública;3;P;13;Masculino;Ametista;7,443301282;9,6;9,7;7,5;7,2;3,2;7,2;10
Aluno-1170;2024;Escola Pública;3;P;15;Masculino;Ágata;6,095440873;9,2;5,6;8,1;7;3,5;6,7;5
Aluno-642;2024;Escola Pública;3;P;12;Feminino;Ametista;7,08259127;9,6;9,1;3,8;7,2;4;7;10
Aluno-1553;2024;Escola Pública;3;R;13;Masculino;Ametista;7,641184314;8,3;9;7,5;8,3;4,3;7,8;10
Aluno-1554;2024;Escola Pública;3;R;15;Masculino;Ágata;6,941692593;6,7;9,6;8,8;7,3;4;7,2;5
Aluno-649;2024;Escola Pública;3;R;14;Feminino;Ágata;6,985329692;8,8;6;8,8;8,3;3,7;7,3;10
Aluno-1136;2024;Escola Pública;3;R;14;Feminino;Quartzo;5,458179832;8,8;4,5;8,1;7,5;1,7;6,4;5
Aluno-653;2024;Escola Pública;3;R;13;Feminino;Topázio;8,103217647;8,8;9,5;8,8;8,3;5,2;7,9;10
Aluno-456;2024;Escola Pública;3;R;13;Feminino;Topázio;8,331124561;7,1;9,4;7,5;9,2;6,5;8,9;10
Aluno-655;2024;Escola Pública;3;R;14;Feminino;Topázio;8,2386;7,5;10;8,8;8,1;6,8;7,2;10
Aluno-656;2024;Escola Pública;3;R;13;Feminino;Ágata;6,668152941;9,2;6;7,5;7,5;4,2;6,1;10
Aluno-657;2024;Escola Pública;3;R;13;Feminino;Topázio;8,207433333;8,8;9,6;6,9;8,1;7,5;7,1;10
Aluno-1555;2024;Escola Pública;3;R;13;Masculino;Ametista;7,482733333;8,3;10;6,3;8,1;3;8,1;10
Aluno-461;2024;Escola Pública;3;R;13;Feminino;Ametista;7,544755929;8,8;9,2;7,5;7,7;4,5;7,1;10
Aluno-398;2024;Escola Pública;3;U;12;Feminino;Ametista;7,2458;7,1;5,7;7,5;7,3;8;6,6;10
Aluno-586;2024;Escola Privada;3;U;11;Feminino;Topázio;8,702387302;9,2;9,2;7,5;8,8;8,5;8,1;10
Aluno-623;2024;Escola Pública;3;U;15;Masculino;Ágata;6,357733333;8,3;7,4;6,9;6,5;4;7,1;5
Aluno-588;2024;Escola Privada;3;U;11;Feminino;Topázio;8,676133333;9,2;9,8;7,5;8,8;7,8;8;10
Aluno-626;2024;Escola Pública;3;U;13;Masculino;Ágata;6,407590226;9,6;3,4;6,9;7,3;5,3;6,4;10
Aluno-1556;2024;Escola Pública;3;U;14;Masculino;Ágata;6,666811111;7,9;5,2;7,5;7,9;4;7,4;10
Aluno-455;2024;Escola Pública;3;U;14;Feminino;Ametista;7,098988889;8,8;6,1;8,1;8,3;4,5;7,3;10
Aluno-614;2024;Escola Pública;3;U;14;Masculino;Ametista;7,8285;9,6;9,7;7,5;7,9;6,8;7,6;5
Aluno-434;2024;Escola Pública;3;U;13;Masculino;Ágata;6,610947619;7,1;5,1;7,5;7,3;5,5;6,6;10
Aluno-603;2024;Escola Pública;3;U;12;Masculino;Ágata;6,942277778;9,6;7,2;6,9;6,9;4,7;6,2;10
Aluno-1133;2024;Escola Pública;3;U;11;Feminino;Topázio;8,238553968;9,2;9,8;8,8;8,1;4,5;8,8;10
Aluno-616;2024;Escola Pública;3;U;14;Masculino;Quartzo;5,457877193;7,5;3,1;6,9;6,5;3,8;4,9;10
Aluno-1134;2024;Escola Pública;3;U;12;Masculino;Ametista;7,756457143;8,8;8,9;7,5;7,7;6;6,9;10
Aluno-1557;2024;Escola Pública;3;U;14;Feminino;Topázio;8,2285;9,6;8,9;7,5;7,9;7;7,7;10
Aluno-670;2024;Escola Privada;3;U;12;Feminino;Topázio;8,860253968;9,6;9,4;7,5;9;8,7;8,2;10
Aluno-620;2024;Escola Pública;3;U;14;Masculino;Quartzo;5,766892064;8,3;4;7,5;7,1;2,5;5,9;10
Aluno-1149;2024;Escola Pública;4;A;15;Feminino;Topázio;8,1371;8,3;10;10;8,6;6;8,7;5
Aluno-1558;2024;Escola Pública;4;A;16;Masculino;Ametista;7,643772048;9,2;8,7;8,8;8,5;5,5;8,3;5
Aluno-326;2024;Escola Privada;4;A;14;Feminino;Topázio;8,832389092;9,2;9;6,3;8,9;9,3;8,7;10
Aluno-339;2024;Escola Pública;4;A;13;Feminino;Ametista;7,711540746;7,5;7,2;5,6;8;8,2;7,7;10
Aluno-179;2024;Escola Privada;4;A;13;Masculino;Topázio;8,932712281;9,2;9,4;9,4;8,8;8,2;8,4;10
Aluno-1559;2024;Escola Pública;4;A;15;Feminino;Ágata;6,330428438;7,9;5,3;6,9;8,4;4,7;7,6;5
Aluno-332;2024;Escola Privada;4;A;15;Masculino;Topázio;8,421271701;9,6;7,6;9,4;8,6;7;8,7;10
